RW9sMtmrz2g,VPN groups
XNg9uhcz3Lk,LPi3412, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
V5h2L-kQUaw,LPLC4, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
B8aKi_jTnDY,LPT23, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
B-WRfcd-X7o,LPi14, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0 (short)
3_KHha6Qh3Y,LPi21, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0 (short)
1sf9d293oxs,LPT21, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
yH7-E4TQ65I,LPLC2, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
xrjDre6Tvyo,LPi43, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
hGD6P6HHc6g,LPi34, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
nwySRSBqfe0,LPT28, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
VsXBVvTJiJ0,LPT30, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
R1JT8RqKOzI,LPT51, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
PI0iGd6wI8Q,LPT52, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
IWeEtgiqi2I,LPT27, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
B2YMmiRjC8E,LPT31, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
9FtmYiNwxIk,LPT50, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
4Dj1fvstl2Q,LPT29, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
fLkdR34-RBM,LPT26, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
0_5R2CmuE9Y,LPT49, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
wIp4onZfdmc,LPT101, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
rrnffNoHhGY,LPT111, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
hOjR1798anU,LPT110, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
SFK_r5Aq0y4,LPT53, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
KDIo3vfUjcU,LPT57, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
D_1iWpj5nGo,LPT60, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
CP4-LmQI7fE,LPT59, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
6Lr2m9VEQ3M,LPT100, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
5u4mOtnYKV4,LPT54, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
zbyryH1Il0s,LPT116, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
nlmJ-NJ2dok,LT1c, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
lTogtGtwviE,LPT113, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
_JWHIZ83KRg,LT11, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
Q1Be4o2mpPA,LPT112, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
MUhx1eoNGyU,LPT114, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
DksBhX3J4GQ,LT1a, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
DKkLK6Mlg2Q,LT1d, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
3_5OHCvCt34,LPT115, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
0t4VmpIaYsg,LT1b, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
n1ed89B0Nms,LT40, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
kLeIfo4Y9k0,LT39, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
_EyatwUA1Ls,PS272, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
LpWkozlCBhY,LT33, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0 (short)
JWrsJwMADIs,LT41, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
J1Goukfzp44,LT35, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
EV2zfqz3nQg,LT37, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
C-8UPvdrOZE,LT36, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
2CM1Zakggj4,LT34, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
dY8ZechBy1Q,R8y, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
zbD-yCINx_I,R7d, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
w1BcamBdq2o,R1-R6, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
hfH1SoWIgMs,SLP249, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
TRdWE0T0CjA,s-LNv, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
O5KIB6BUVgw,R7y, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
MfSysxhz9Hc,SLP250, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
I-xOUIuU20Y,R8d, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
KSv3kJ_bnBU,T2, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
DKpn1E4z-sY,T4b, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
AJab55TG43c,SLP359, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
9G_S0Uo2Sg8,T4c, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
-rYYXTuvlAY,T3, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
uyDB6mQb32E,T4a, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
G740ESrEwHw,SMP217, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
8yLIes1FI5w,SMP528, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
7aw3DtHLwpw,SMP200, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
4oEKGx2UcyU,T2a, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
zzAkwURUFRM,T5d, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
s1uhbQ3dGg4,T5b, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
q2BBsfHqubc,T4d, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
nXZd7dYscgU,Tlp12, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
_ygt1tQXnU0,Tlp14, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
XaIAeaPLT2M,T5c, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
LUoaXFY9O10,Tlp11, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
GQfKPAqRgLU,T5a, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
Ap4X1UWcvsc,Tlp13, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
84zy5NAn2cU,Tm1, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0
zJEjgtghrFY,Tm12, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
dfSYD1XGuz0,Tm9, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
cCIgzkez6a8,Tm5c, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
a22S1_99Xdc,Tm2, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
LARxqF8-Z7U,Tm3, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0
KkFfSDaBQnM,Tm5Y, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
5qpcX2FdWVc,Tm4, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
2Ift9vV_g2Q,Tm5a, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
1K3eeDvqiSM,Tm5b, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
0DGZUwpgXT8,Tm6, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
zuqjRup1fyA,Tm30, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
zjZQ9oZ8Jfc,LC21, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
wzXa8NCqvto,Tm29, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
n14xcxmWlpw,Tm24, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0 (short)
iYe0mOVPGmE,Tm20, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
byPiDi-XLss,Tm23, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0 (short)
MiyqTV2e9Ms,Tm26, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
IywKGgO9SCw,LC22, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
6-NydBKq-ec,LC23, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
23yjZ5mA34Y,Tm16, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
z8KyyXgMX3k,LC30, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
ubm1yp6agcQ,LC27, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
si9DEx52z6I,LC28, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
sF-YB-jLHhk,LC25, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
dwLzjT2VyIo,LC31b, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
bxtrBKIBQBM,LC31a, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
YGkVz6l220w,LC33, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
GfiBljMTv50,LC29, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
AMWJm8eAWy4,LC24, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
AC48I_QbZaA,LC26, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
tg-z2XWXO5A,LC37, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
snlN-tcQwFM,LC36, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
cMW3i4Ma85Q,LC41, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
Q8DXq1X7HYg,LC46b, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
MBZimSQMQdU,LC34, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
DSQUPi6MLRQ,LC43, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
8AYcs2jvMdg,Li18b, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
2vjCPcVFoyE,LC44, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
1rK7v30teys,LC40, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
zVnVHNdq9Ro,OLVC5, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
fDlyrYD8rHg,Li13, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
ZAHyki-0-v4,Li17, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0 (short)
YOITpyfJ8qg,Li12, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
X4Pate54Fcc,Li18a, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0 (short)
WIWN9CrIcNU,Li14, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
SAuMshKmtqs,OLVC4, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
QNIlHhPERtQ,Li15, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0 (short)
wG5lRbcduBU,PLP231, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
uZ6kBDPbtIs,PLP211, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
tiJsbkkrA-s,OLVC7, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
soyfLfjcsUA,OLVC6, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
nH_7ohDSUhg,PLP032, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
d-iY0FwfE7o,PLP069, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
8pR9HIhiAYA,PLP036, a Drosophila visual system neuron from optic-lobe:v1.0
3jxY7Gyevxg,PLP080, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
zIM3wQDve88,MeLo4, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
yDWzM52j29I,MeLo5, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
oJ8m3q9_3W4,MeLo1, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
mQDJyIlyPVw,MeLo6, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
lcL4gfoupRA,MeLo9, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
YmDHWSVzFw4,MeLo3b, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
IrrbiFfgIlQ,MeLo8, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
BuTJfAp4ehc,MeLo7, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
8rMbvhVUsL0,MeLo2, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
-9AD43aukaU,MeLo3a, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
a16sMGZEISY,MeLo11, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
ZTyeBXVB3wo,MeLo13, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
VfbCMMIP2_0,MeLo14, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
RmXrAi13XUI,LoVC7, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
PT6YaoNnLhs,LoVC6, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
NcNKllk6h2c,LoVC9, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
La3WAm_GAF4,LLPC4, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
4qRlv7V9_Zw,MeLo10, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
0X7b68T3Dzc,MeLo12, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
u7JKkifXeYs,LoVC12, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
FDIC96ZDbpY,LoVC13, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
CSWX8li4_aM,LoVC11, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
yRAXqfsRgqo,LoVC18, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
p_6rO9QOsLQ,LoVC15, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
I76-Lb2SZdI,LoVC19, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
GTmNyFD90Os,LoVC16, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
DyiJx8T1wDo,LoVC17, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
BvhPUXAZDSU,LoVC14, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
v8W7PO-CNWw,LoVC20, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
uzLrDjOJmww,LoVC25, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
ofynPH8ylOU,LoVC26, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
i-N14QbwkFo,LoVC28, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
TpHHqRd5jp8,LoVC29, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
NiQb_FZb7SQ,LoVC24, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
NNqKrQwnMzY,LoVC22, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
IqpFqJvn3RU,LoVC27, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
BNzGiZj3FCU,LoVC21, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
2awGd_srgxQ,LoVC23, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
pJXen_YmBWk,LoVP6, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
nreO_1LGQT8,LoVP7, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
jTwOO9fAcC4,LoVCLo1, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
fGi1MTI9C5E,LoVP1, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
T5K9km-_I28,LoVCLo3, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
PKtmZe0hMyY,LoVP5, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
Or3nVA53DdQ,LoVP4, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
ySGsAtFbpSI,LoVP3, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
HTjLml7HG5c,LoVP2, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
8wPKmS5mAis,LoVCLo2, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
pw5rCR82iLw,LoVP11, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
l6K8J0WDQho,LoVP12, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
VbW7RKgTg1Q,LoVP14, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
UQ563agQNBo,LoVP16, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
QCeYiehh2lk,LoVP10, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
KFSfJJNe_9w,LoVP17, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
JppitsUjM14,LoVP9, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
F6ffVQIr-iY,LoVP8, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
2Eu-VnYOGZw,LoVP13, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
z0XT8lmOqbw,LoVP21, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
qY_93J4jI3M,DNp27, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
nuG_OLPjdw4,LoVP22, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
lMeCqgdcBdg,LoVP19, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
fUFawuYsrhI,LoVP22, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
ZH7fwFhPu9k,DNp11, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
8TCgrHenpJY,LoVP20, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
7-3N2E3LI8k,LoVP18, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
uHXp2ItL_as,L2, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0
UIpOI9bbnaU,HBeyelet, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0
9DGD6rHN82k,H1, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
timQiIe-Iz0,HSN, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
kShfEKfdfEI,HSS, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
fBPSfxLdXxA,L1, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0
UBCgzO5busA,HSE, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
I9eoZupLbio,H2, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
-_qVv6Py20U,KCg-s1, a Drosophila visual system neuron from optic-lobe:v1.0
zbk0L69k1Ds,L4, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0
yen3jHwjRA8,Lat3, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0
kjRqBRulYSA,Lai, a Drosophila Optic Lobe Intrinsic Neuron from optic-lobe:v1.0 (short)
X2sABo3ABQw,Lat4, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
RaXGbyZTI2I,Lat5, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
G33YTp5fqRw,Lat1, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
FxABwl7TLQQ,LAL048, a Drosophila visual system neuron from optic-lobe:v1.0 (short)
ARLXApu89Js,L5, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0
A5HSsGzOuPg,L3, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0
1j_RToRQ1qM,Lat2, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
wyZKDxva81c,LT54, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
sRPrRffoxQQ,LT47, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
s4FI1RTJPr0,LT51, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
pXp1L9IA1BE,LT58, a Drosophila Optic Lobe Connecting Neuron from optic-lobe:v1.0 (short)
ZbahXowkmlM,LT46, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0 (short)
YJsf2VhFcCc,LT43, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
UqARBWp7Nck,LT55, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
TBc7reTaq8k,LT56, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
EdgZ2YW-I6Y,LT42, a Drosophila Visual Centrifugal Neuron from optic-lobe:v1.0
0rZpDm5zs0U,LT52, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
zd1Zxsr-y5Y,LT59, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
yt1mQ42ocyg,LT66, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
wYlme_9KQMY,LT64, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
sTOJlOZ2dKE,LT60, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
apfM9vsKIbM,LT62, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
Y_vTlr1uurY,LT61a, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
HCW78mkZHn0,LT65, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
DsKUHQX3hUc,LT63, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
DR72T85sTDE,LT61b, a Drosophila Visual Projection Neuron from optic-lobe:v1.0
BR2MRqiqj5o,LT67, a Drosophila Visual Projection Neuron from optic-lobe:v1.0 (short)
nitt9ibmD6Y,coming soon: Drosophila optic-lobe:v1.0
